scorer,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000,DLC_resnet50_Single_larva_tracking_modelFeb26shuffle1_200000
bodyparts,Head,Head,Head,Mid,Mid,Mid,Tail,Tail,Tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
282,123.33861541748047,407.3204345703125,0.998420000076294,143.7322998046875,414.3559265136719,0.9785284996032715,167.5495147705078,415.5903015136719,0.9929906129837036
283,123.40470886230469,407.3204345703125,0.9982422590255737,143.8132781982422,414.3559265136719,0.9751874208450317,167.5495147705078,415.4658203125,0.9926046133041382
284,123.40470886230469,407.3204345703125,0.9972078204154968,143.8132781982422,414.3559265136719,0.9526914358139038,167.5495147705078,415.5903015136719,0.9826955795288086
285,124.13092803955078,407.5393981933594,0.9981142282485962,143.8132781982422,414.36419677734375,0.9813154339790344,167.5495147705078,415.6609191894531,0.9904158115386963
286,124.78346252441406,407.56103515625,0.9956960678100586,143.81622314453125,414.36419677734375,0.9757485389709473,167.53089904785156,415.75421142578125,0.9871013164520264
287,124.8819808959961,407.71484375,0.9967747330665588,143.81622314453125,414.36419677734375,0.9449282288551331,167.44174194335938,415.76513671875,0.976321816444397
288,125.17302703857422,407.96453857421875,0.9970229268074036,143.90908813476562,414.3560791015625,0.9628225564956665,167.37222290039062,415.871826171875,0.9875877499580383
289,125.25137329101562,407.96453857421875,0.9850863218307495,143.90908813476562,414.2513122558594,0.8781487345695496,167.1625213623047,416.3141784667969,0.9123783111572266
290,125.68486022949219,409.0316467285156,0.979913592338562,144.04928588867188,414.21728515625,0.9706189036369324,166.984375,416.462158203125,0.9268326759338379
291,126.4988784790039,409.8887939453125,0.9065893888473511,143.90908813476562,414.1032409667969,0.9874194264411926,166.8393096923828,416.462158203125,0.8203095197677612
292,126.63886260986328,409.8887939453125,0.8817593455314636,143.90908813476562,413.958251953125,0.9903186559677124,166.53759765625,416.3141784667969,0.7026848793029785
293,126.71611785888672,409.9544677734375,0.6587872505187988,143.68402099609375,413.958251953125,0.9813060164451599,126.00785064697266,410.6065368652344,0.7510976195335388
294,126.9402847290039,409.9786682128906,0.5540359020233154,143.66709899902344,413.958251953125,0.9849703311920166,126.00785064697266,410.6065368652344,0.7892161011695862
295,127.69603729248047,409.9786682128906,0.5541561841964722,143.45535278320312,413.9591979980469,0.976177990436554,126.00785064697266,409.9212646484375,0.9147149324417114
296,127.69603729248047,410.245361328125,0.4416166841983795,143.3136749267578,413.9653015136719,0.9710527062416077,126.20196533203125,410.5833740234375,0.84122633934021
297,127.69603729248047,410.245361328125,0.32722702622413635,143.24241638183594,413.9827880859375,0.8952463865280151,126.20196533203125,410.5833740234375,0.7138566374778748
298,127.50498962402344,409.9247131347656,0.40537717938423157,143.1473846435547,413.98565673828125,0.9425347447395325,126.20196533203125,409.831787109375,0.6906229853630066
299,127.36383056640625,409.3784484863281,0.330137699842453,142.88351440429688,414.0880126953125,0.8401769399642944,126.10769653320312,409.5219421386719,0.6611865162849426
300,127.15010070800781,409.3784484863281,0.20822443068027496,142.12648010253906,414.0880126953125,0.4378248155117035,125.82946014404297,409.0547180175781,0.6032180190086365
301,126.24373626708984,408.994140625,0.47050246596336365,142.06004333496094,414.126708984375,0.404011994600296,125.08113098144531,408.72137451171875,0.47966280579566956
302,126.15033721923828,408.907958984375,0.29563021659851074,141.6595916748047,414.1346130371094,0.41026878356933594,125.07037353515625,408.5822448730469,0.6418549418449402
303,125.71000671386719,408.360107421875,0.44080907106399536,141.07530212402344,415.32977294921875,0.200969859957695,124.61697387695312,408.19830322265625,0.37316668033599854
304,124.89742279052734,407.3977355957031,0.5871971249580383,140.4678955078125,415.32977294921875,0.10087764263153076,123.83087921142578,407.3750915527344,0.19969798624515533
305,124.47341918945312,406.9129943847656,0.291616290807724,140.35789489746094,415.32977294921875,0.020745569840073586,123.49430847167969,407.3316345214844,0.07853952795267105
306,123.400634765625,406.402587890625,0.6615895628929138,139.7956085205078,415.0417175292969,0.1020512804389,122.86322021484375,406.7566833496094,0.1474040299654007
307,123.38980102539062,405.8949890136719,0.37220078706741333,139.7956085205078,414.9480895996094,0.03932841867208481,122.83409118652344,406.72259521484375,0.05048958957195282
308,122.36766052246094,405.8508605957031,0.08156975358724594,139.92393493652344,414.9360656738281,0.012536206282675266,122.14236450195312,406.5547180175781,0.01565399207174778
309,122.28616333007812,405.8508605957031,0.7586853504180908,139.7956085205078,414.6365661621094,0.45893633365631104,121.97089385986328,406.5195007324219,0.39944329857826233
310,121.48127746582031,405.5349426269531,0.5116633176803589,139.80491638183594,414.6365661621094,0.17829954624176025,121.89826965332031,406.5195007324219,0.1735483705997467
311,122.28616333007812,405.8949890136719,0.5513285398483276,139.92393493652344,413.6936950683594,0.4117778241634369,121.89826965332031,406.5195007324219,0.3299483060836792
312,122.28616333007812,405.97314453125,0.0961412861943245,140.20274353027344,414.2392578125,0.06282374262809753,121.89826965332031,406.5196533203125,0.1647701859474182
313,121.48127746582031,405.97314453125,0.7275007367134094,139.80491638183594,414.2392578125,0.4587419629096985,121.3752212524414,406.5196533203125,0.3814248740673065
314,120.01652526855469,405.4558410644531,0.8110814094543457,139.80491638183594,414.7059326171875,0.3425036668777466,121.3479995727539,406.5196533203125,0.20071178674697876
315,120.01652526855469,404.0691223144531,0.0401737317442894,139.0872802734375,414.8505554199219,0.008614749647676945,121.3479995727539,406.0623474121094,0.005588939413428307
316,120.01652526855469,404.0691223144531,0.02039307728409767,139.0872802734375,414.8505554199219,0.002280551940202713,121.3479995727539,406.0623474121094,0.003373032668605447
317,120.01652526855469,404.0691223144531,0.07174668461084366,139.0872802734375,414.8505554199219,0.011770430952310562,121.3479995727539,406.0623474121094,0.011029324494302273
318,122.65957641601562,405.1544189453125,0.7784795165061951,139.5432586669922,414.6391296386719,0.2625805139541626,122.25492858886719,406.271728515625,0.1608666181564331
319,122.65957641601562,405.1544189453125,0.4859480857849121,139.5432586669922,414.6391296386719,0.08154969662427902,122.25492858886719,406.271728515625,0.042736828327178955
320,122.65957641601562,405.1544189453125,0.2644481956958771,139.5432586669922,414.6391296386719,0.04780835658311844,122.25492858886719,406.271728515625,0.020645609125494957
321,122.80150604248047,405.1544189453125,0.05936997011303902,139.5432586669922,414.6391296386719,0.007717661093920469,122.21200561523438,406.271728515625,0.004777978640049696
322,122.59619140625,404.9016418457031,0.14844219386577606,139.05567932128906,414.5763244628906,0.029960444197058678,120.80918884277344,404.3017272949219,0.01092146709561348
323,119.9103775024414,404.79571533203125,0.5532835721969604,138.97647094726562,414.5763244628906,0.23306533694267273,120.80918884277344,404.3017272949219,0.27097466588020325
324,119.82452392578125,404.9016418457031,0.2951016426086426,138.97647094726562,414.4073486328125,0.07291857898235321,122.21200561523438,406.32330322265625,0.02950739674270153
325,119.63172912597656,405.1241760253906,0.6809001564979553,138.97647094726562,414.09686279296875,0.6421265602111816,160.91159057617188,413.32122802734375,0.17427405714988708
326,119.63172912597656,405.1241760253906,0.9477560520172119,138.97647094726562,414.0158996582031,0.96998131275177,160.91159057617188,413.82183837890625,0.884160041809082
327,118.52232360839844,405.2338562011719,0.9879917502403259,138.97647094726562,413.7689514160156,0.9918949007987976,161.11988830566406,414.06500244140625,0.966730535030365
328,118.52232360839844,405.238525390625,0.9925161004066467,139.48092651367188,413.7432556152344,0.9941603541374207,161.11988830566406,415.6400451660156,0.9915562868118286
329,118.02045440673828,405.238525390625,0.9863926768302917,139.48092651367188,413.2961120605469,0.9840033650398254,163.8236846923828,415.7884826660156,0.9912830591201782
330,118.02045440673828,405.238525390625,0.9553365707397461,139.61561584472656,413.2526550292969,0.9571876525878906,164.45846557617188,416.05712890625,0.9803425669670105
331,118.02045440673828,403.9621887207031,0.6384966969490051,139.61561584472656,413.2526550292969,0.6880742907524109,164.45846557617188,416.05712890625,0.6780837774276733
332,118.00550079345703,403.6400146484375,0.4636642336845398,139.0157012939453,413.2526550292969,0.4269891381263733,164.45846557617188,415.6400451660156,0.30030715465545654
333,117.23218536376953,403.4468994140625,0.11400748789310455,138.77825927734375,413.90185546875,0.028414614498615265,118.50057220458984,405.55810546875,0.035701073706150055
334,116.01062774658203,402.9073791503906,0.2078392207622528,131.68710327148438,413.90185546875,0.005800439044833183,114.78933715820312,404.655029296875,0.012376380153000355
335,114.96465301513672,402.9073791503906,0.23242086172103882,130.83135986328125,413.90185546875,0.013687308877706528,114.17561340332031,404.655029296875,0.04985872283577919
336,114.7555923461914,402.2650146484375,0.5609676241874695,129.4984588623047,411.82122802734375,0.7555819749832153,113.77913665771484,402.9216003417969,0.5085638761520386
337,114.15917205810547,402.2650146484375,0.3582402169704437,128.71939086914062,411.70245361328125,0.9492297172546387,113.77913665771484,404.655029296875,0.8922403454780579
338,113.29729461669922,401.5519714355469,0.6949098110198975,128.71939086914062,411.5149841308594,0.5465275645256042,114.78933715820312,405.1519775390625,0.3228376805782318
339,113.29729461669922,401.5519714355469,0.948785126209259,128.71939086914062,411.5149841308594,0.9686628580093384,113.77913665771484,405.1519775390625,0.672957718372345
340,112.15167999267578,401.3423767089844,0.9602303504943848,128.83013916015625,410.5208435058594,0.9936034083366394,154.56515502929688,413.46026611328125,0.8475643396377563
341,112.15167999267578,401.1920471191406,0.8528254628181458,128.83013916015625,410.5208435058594,0.9917709827423096,155.0113525390625,413.49945068359375,0.576421320438385
342,112.26907348632812,401.1920471191406,0.9417070746421814,128.83013916015625,410.0954284667969,0.8805903792381287,154.9972686767578,413.9716491699219,0.348581999540329
343,112.15167999267578,401.10565185546875,0.9170646667480469,128.3192901611328,409.6711120605469,0.6356769800186157,154.9972686767578,413.9716491699219,0.1430978924036026
344,111.7564468383789,400.7030334472656,0.8797604441642761,127.43334197998047,409.5253601074219,0.3991420567035675,154.9972686767578,413.9716491699219,0.08456476032733917
345,111.36192321777344,400.7030334472656,0.791487455368042,127.28260040283203,409.5253601074219,0.7408610582351685,145.42340087890625,412.6099548339844,0.17195144295692444
346,108.0229263305664,400.7030334472656,0.9272059202194214,125.45046997070312,409.5253601074219,0.9864393472671509,144.68475341796875,412.2775573730469,0.6712101697921753
347,106.05068969726562,401.2786865234375,0.8171238899230957,124.4718246459961,410.0779113769531,0.9975378513336182,110.87390899658203,402.04852294921875,0.8348151445388794
348,105.77015686035156,401.2786865234375,0.8696792721748352,123.01860809326172,410.6139221191406,0.9980410933494568,144.68475341796875,412.2775573730469,0.834903359413147
349,105.6717529296875,401.2786865234375,0.8386296033859253,122.96397399902344,410.6171569824219,0.9980927109718323,144.68475341796875,412.2775573730469,0.8498971462249756
350,105.6717529296875,401.2786865234375,0.8933452367782593,122.91793060302734,410.7066955566406,0.9991722106933594,144.68475341796875,412.2775573730469,0.8945317268371582
351,105.41109466552734,401.2786865234375,0.9200716614723206,122.60587310791016,410.7066955566406,0.999180257320404,143.6948699951172,412.2271423339844,0.9350510835647583
352,105.41109466552734,401.2118835449219,0.8509575128555298,122.60587310791016,410.7066955566406,0.9986074566841125,143.6948699951172,412.33966064453125,0.8898679614067078
353,105.47949981689453,401.12811279296875,0.8797396421432495,121.5410385131836,410.32269287109375,0.9977259039878845,143.6948699951172,412.31304931640625,0.9519989490509033
354,105.47949981689453,401.12811279296875,0.9156908392906189,119.23182678222656,410.32269287109375,0.9976657629013062,141.36373901367188,412.2271423339844,0.9679834842681885
355,105.47949981689453,400.65582275390625,0.8571760058403015,118.96098327636719,410.241455078125,0.995391845703125,141.09744262695312,412.1933288574219,0.873598039150238
356,105.47949981689453,400.4656066894531,0.7587099075317383,118.86922454833984,409.9153137207031,0.9909119606018066,141.00404357910156,411.767578125,0.8374475836753845
357,105.64344787597656,397.9697265625,0.9057769775390625,117.86048889160156,409.1142578125,0.9956082701683044,139.87730407714844,411.75787353515625,0.9203676581382751
358,105.68138122558594,397.9697265625,0.9700978994369507,117.86048889160156,408.87939453125,0.9981086254119873,139.43215942382812,411.7493591308594,0.9725652933120728
359,106.50765991210938,397.9697265625,0.9653042554855347,117.86048889160156,408.87939453125,0.9974218606948853,139.43215942382812,411.7493591308594,0.984140157699585
360,107.43740844726562,399.1942443847656,0.9729350209236145,118.82908630371094,408.87939453125,0.9953486323356628,139.32058715820312,411.6994323730469,0.9915860891342163
361,107.70407104492188,399.2117919921875,0.98616623878479,118.94076538085938,408.87939453125,0.9939164519309998,139.0198211669922,411.6687316894531,0.9962489008903503
362,107.70407104492188,399.2117919921875,0.9809131026268005,118.9916763305664,408.87939453125,0.9935126900672913,138.78131103515625,411.4971618652344,0.994804322719574
363,107.70407104492188,399.2117919921875,0.9899364709854126,118.9916763305664,408.0955505371094,0.9950342178344727,138.68284606933594,411.43988037109375,0.997992753982544
364,107.31478881835938,399.1506042480469,0.9897217154502869,118.94076538085938,408.0955505371094,0.9959003329277039,138.34442138671875,411.25665283203125,0.9982851147651672
365,106.88306427001953,399.10906982421875,0.9916791319847107,118.80762481689453,408.0955505371094,0.9977914094924927,138.20657348632812,411.22607421875,0.9986861348152161
366,104.14260864257812,396.2456970214844,0.9980661273002625,117.63213348388672,408.93914794921875,0.9991921782493591,137.12667846679688,410.96142578125,0.9995086193084717
367,102.62601470947266,396.1950378417969,0.9949513673782349,116.1113510131836,408.93914794921875,0.9993509650230408,136.6568145751953,410.8684997558594,0.9994088411331177
368,102.62601470947266,396.1950378417969,0.9912489652633667,116.1113510131836,409.094970703125,0.9993599057197571,136.12103271484375,410.8684997558594,0.9993801116943359
369,102.62601470947266,396.1950378417969,0.9151474237442017,116.1113510131836,409.0914001464844,0.9990072846412659,135.8602294921875,410.7188720703125,0.9910709857940674
370,103.78277587890625,401.1934814453125,0.6036182045936584,116.27761840820312,408.93914794921875,0.9986560344696045,135.5305633544922,410.6746520996094,0.9561948776245117
371,104.6429672241211,402.0727233886719,0.5214989185333252,116.576904296875,408.6167297363281,0.9973272085189819,105.27191925048828,402.99835205078125,0.9505313038825989
372,104.6429672241211,402.68780517578125,0.3431868851184845,117.00926208496094,408.6167297363281,0.9954574108123779,104.569091796875,402.5435485839844,0.9863298535346985
373,105.1638412475586,403.3189697265625,0.270541250705719,117.07206726074219,407.05670166015625,0.9951151609420776,104.569091796875,402.5435485839844,0.989722728729248
374,105.1638412475586,403.6345520019531,0.340141624212265,117.10629272460938,406.4533996582031,0.9959459900856018,104.569091796875,402.99835205078125,0.9754565954208374
375,135.6673126220703,410.7273254394531,0.24893324077129364,117.21417999267578,405.9501953125,0.994040310382843,104.87255859375,403.6561279296875,0.9946116209030151
376,136.16944885253906,410.7273254394531,0.2029341161251068,117.25360107421875,405.65887451171875,0.9970778226852417,105.00421905517578,404.2831726074219,0.9942353367805481
377,136.16944885253906,410.9696960449219,0.21870297193527222,117.25360107421875,405.5729675292969,0.9977492690086365,105.00421905517578,404.4989013671875,0.9947941899299622
378,135.6673126220703,410.7273254394531,0.23587201535701752,117.21417999267578,405.2750244140625,0.9954817295074463,104.87255859375,404.6033935546875,0.9973459243774414
379,135.2796173095703,410.23553466796875,0.23332077264785767,117.0166015625,405.2409973144531,0.9980944991111755,104.58560943603516,404.60870361328125,0.9952888488769531
380,128.6667938232422,408.2510986328125,0.23282687366008759,117.0166015625,405.2409973144531,0.9971033930778503,104.09635925292969,404.7343444824219,0.9946509003639221
381,104.08695220947266,404.23406982421875,0.15238602459430695,116.9019775390625,405.2409973144531,0.9945142269134521,103.59358978271484,404.7343444824219,0.9793503880500793
382,103.08361053466797,404.2333068847656,0.17022213339805603,116.9019775390625,405.7452392578125,0.9955604076385498,103.22769165039062,404.7343444824219,0.9900610446929932
383,102.03294372558594,404.2004089355469,0.500482439994812,116.9019775390625,405.7532653808594,0.9983204007148743,102.52369689941406,404.1787109375,0.8929188251495361
384,101.90851593017578,404.2004089355469,0.4507468342781067,116.9019775390625,405.77313232421875,0.998620867729187,102.31066131591797,403.8789367675781,0.9271160364151001
385,101.68352508544922,403.83837890625,0.377697229385376,115.90775299072266,406.0796813964844,0.9980072379112244,101.79683685302734,403.8109436035156,0.8659226894378662
386,101.68352508544922,403.83837890625,0.313374400138855,115.83074951171875,406.2900695800781,0.9956197142601013,101.19242858886719,403.13812255859375,0.9002514481544495
387,101.68352508544922,403.83837890625,0.1658908575773239,114.97364044189453,407.0368347167969,0.9946635961532593,101.14479064941406,403.0633544921875,0.9758682250976562
388,100.982177734375,402.92230224609375,0.13767370581626892,114.48690795898438,407.0368347167969,0.9928120970726013,100.65560150146484,401.5350341796875,0.9940081834793091
389,100.8891830444336,402.6851806640625,0.1206536516547203,113.08108520507812,407.0368347167969,0.9892832040786743,100.65560150146484,401.5350341796875,0.9939058423042297
390,98.91645812988281,400.81268310546875,0.29895803332328796,111.7501220703125,404.9757995605469,0.9981511235237122,100.65560150146484,401.5350341796875,0.8705542683601379
391,98.6544189453125,400.81268310546875,0.3125404715538025,111.7501220703125,404.7999572753906,0.9994698166847229,100.57376861572266,401.8283386230469,0.9244164824485779
392,96.9320068359375,400.81268310546875,0.3285485804080963,111.7501220703125,404.7999572753906,0.9980642199516296,125.56021118164062,407.7014465332031,0.8310874104499817
393,96.26129913330078,400.9186706542969,0.33320170640945435,111.88478088378906,404.9757995605469,0.9945504069328308,125.9095458984375,407.9573974609375,0.731736958026886
394,96.26129913330078,401.37548828125,0.6201674342155457,112.57865142822266,405.0498352050781,0.9979178309440613,125.56021118164062,407.7014465332031,0.8596847653388977
395,96.26129913330078,401.4600830078125,0.47424623370170593,112.57865142822266,405.30987548828125,0.9994568228721619,97.1369857788086,401.86236572265625,0.9048434495925903
396,130.1997528076172,409.8166198730469,0.40928328037261963,112.25267028808594,406.2603454589844,0.9991409778594971,96.10204315185547,401.86236572265625,0.9103354215621948
397,130.5614471435547,409.8166198730469,0.5941876769065857,111.88478088378906,406.814453125,0.9995431900024414,95.79703521728516,401.3340759277344,0.9532819986343384
398,130.5614471435547,409.8166198730469,0.6087984442710876,111.37747192382812,407.1349182128906,0.9996801614761353,95.72982025146484,400.16748046875,0.9623275399208069
399,130.5614471435547,409.30108642578125,0.8089830875396729,110.68879699707031,407.1349182128906,0.9997645020484924,95.36265563964844,399.13983154296875,0.9847002029418945
400,129.7767791748047,409.28179931640625,0.8406463265419006,110.43897247314453,407.1349182128906,0.9998462200164795,95.72982025146484,399.13983154296875,0.9819653630256653
401,128.38243103027344,409.0478820800781,0.7802937030792236,109.68037414550781,406.3206787109375,0.999890923500061,95.79703521728516,399.13983154296875,0.979027271270752
402,92.2776870727539,402.1606140136719,0.5916764140129089,109.399169921875,405.49053955078125,0.9997476935386658,126.06497192382812,407.70281982421875,0.9778802394866943
403,92.2776870727539,402.1606140136719,0.462152361869812,109.399169921875,405.2257080078125,0.9995731711387634,126.49292755126953,407.7651672363281,0.9827102422714233
404,92.2776870727539,402.1606140136719,0.45386120676994324,109.68037414550781,404.87689208984375,0.9995026588439941,126.49292755126953,407.7651672363281,0.9743355512619019
405,127.16975402832031,408.8644104003906,0.22858834266662598,109.81954956054688,404.46148681640625,0.9988322854042053,126.06497192382812,407.7651672363281,0.918214738368988
406,127.16975402832031,408.8644104003906,0.3040662407875061,109.89546203613281,403.98590087890625,0.9990875720977783,126.06497192382812,407.7651672363281,0.9265901446342468
407,127.16975402832031,408.8644104003906,0.28731539845466614,109.89546203613281,403.4963073730469,0.9986622333526611,126.8969955444336,408.1782531738281,0.9050205945968628
408,126.9140396118164,408.7257385253906,0.2562029957771301,109.81954956054688,403.27752685546875,0.9991738200187683,126.8969955444336,408.181884765625,0.9489574432373047
409,126.9140396118164,408.5406799316406,0.21805472671985626,109.79583740234375,403.27752685546875,0.9990543723106384,127.13716125488281,408.4403076171875,0.9686633348464966
410,126.9140396118164,408.5406799316406,0.26936423778533936,109.72575378417969,403.27752685546875,0.999413251876831,128.01869201660156,408.4716796875,0.9690065383911133
411,127.7062759399414,408.4219665527344,0.2455500066280365,109.36912536621094,403.2395324707031,0.999366819858551,128.01869201660156,408.4716796875,0.957933247089386
412,127.7062759399414,408.4219665527344,0.2716517150402069,109.00701141357422,403.2395324707031,0.9993394017219543,128.01869201660156,408.4716796875,0.9583942294120789
413,127.7062759399414,408.4219665527344,0.2328275740146637,108.19381713867188,402.9771423339844,0.99808669090271,127.71188354492188,408.259765625,0.9098809957504272
414,126.92603302001953,408.1803283691406,0.16800084710121155,107.56340026855469,402.8645935058594,0.996491014957428,127.25361633300781,408.1008605957031,0.9134436845779419
415,126.6165771484375,407.9888610839844,0.1293325126171112,107.36466217041016,402.76806640625,0.9951053857803345,127.04944610595703,408.0567321777344,0.8705437183380127
416,126.26842498779297,407.9588623046875,0.15752361714839935,106.98733520507812,402.6841735839844,0.9965291619300842,126.75501251220703,408.0437316894531,0.8877243399620056
417,125.86116027832031,407.92608642578125,0.15983523428440094,106.58734893798828,402.6841735839844,0.9978419542312622,126.41427612304688,407.8671569824219,0.905076265335083
418,125.18990325927734,407.7268371582031,0.10230639576911926,106.3440933227539,402.72216796875,0.9959951639175415,125.88008880615234,407.68414306640625,0.8943936228752136
419,124.90217590332031,407.6454772949219,0.07446817308664322,106.10572814941406,402.6181945800781,0.9913222789764404,125.52249908447266,407.6673278808594,0.8506792187690735
420,124.876953125,407.56060791015625,0.06780730187892914,106.10572814941406,402.5230407714844,0.9886640906333923,125.50840759277344,407.603759765625,0.8203235268592834
421,124.80867004394531,407.5039978027344,0.07451386749744415,106.10572814941406,402.5791015625,0.9895598888397217,125.35063934326172,407.6673278808594,0.8331809043884277
422,124.79483795166016,407.5039978027344,0.13389065861701965,106.20294952392578,402.5791015625,0.9916262626647949,125.2752914428711,407.68414306640625,0.6853432655334473
423,124.7578125,407.4744567871094,0.07591964304447174,106.20294952392578,402.5791015625,0.988923192024231,125.26873016357422,407.603759765625,0.7514158487319946
424,124.7578125,407.4314270019531,0.07847370207309723,106.20294952392578,402.5791015625,0.9807899594306946,125.15760803222656,407.603759765625,0.7453646063804626
425,124.7578125,407.4744567871094,0.080587238073349,106.20182037353516,402.5791015625,0.9762040376663208,125.26873016357422,407.68524169921875,0.6843846440315247
426,124.7578125,407.7047424316406,0.0747661218047142,106.20182037353516,402.3124084472656,0.9880208373069763,125.26873016357422,407.7883605957031,0.8605290055274963
427,125.42334747314453,407.7347412109375,0.18022285401821136,106.20182037353516,402.15618896484375,0.9888716340065002,125.63068389892578,407.7883605957031,0.7315995097160339
428,125.42334747314453,407.7347412109375,0.12510229647159576,106.28617095947266,402.15618896484375,0.9905945062637329,125.63068389892578,407.7883605957031,0.8509542346000671
429,125.47846984863281,407.7347412109375,0.12309625744819641,106.66331481933594,402.2400817871094,0.9866998195648193,125.7202377319336,407.7883605957031,0.7659124732017517
430,125.44961547851562,407.7293701171875,0.0980585440993309,106.66331481933594,402.2400817871094,0.9860410094261169,125.849609375,407.7594299316406,0.7520635724067688
431,125.42334747314453,407.6376953125,0.12922732532024384,106.49124145507812,402.263916015625,0.9908921122550964,125.73821258544922,407.68621826171875,0.7950299978256226
432,125.44961547851562,407.6376953125,0.10938624292612076,106.49124145507812,402.263916015625,0.9849468469619751,125.849609375,407.68621826171875,0.8156309127807617
433,125.5892333984375,407.7293701171875,0.07321121543645859,106.66331481933594,402.2400817871094,0.9828346967697144,125.849609375,407.68621826171875,0.7794529795646667
434,126.49517822265625,407.9849853515625,0.26573601365089417,107.46695709228516,402.1755676269531,0.99685138463974,125.73821258544922,407.68048095703125,0.8840614557266235
435,126.49517822265625,407.9849853515625,0.44086727499961853,107.69384765625,401.87841796875,0.9976282715797424,93.24283599853516,401.2020568847656,0.9537399411201477
436,126.70236206054688,407.98602294921875,0.6474168300628662,107.72113800048828,401.87841796875,0.999330997467041,93.0105209350586,401.2020568847656,0.9884033799171448
437,126.70236206054688,408.24578857421875,0.5805199146270752,107.69384765625,401.87841796875,0.999555766582489,93.0105209350586,401.2020568847656,0.9925790429115295
438,126.70236206054688,408.24578857421875,0.9136514663696289,107.69384765625,401.87841796875,0.9998226761817932,93.08606719970703,403.5393371582031,0.9982410669326782
439,126.46886444091797,408.24578857421875,0.9631487727165222,107.82398986816406,401.6692810058594,0.9993797540664673,93.24283599853516,403.54736328125,0.9973891377449036
440,125.64773559570312,408.24578857421875,0.9723023176193237,107.82398986816406,401.6494445800781,0.9982445240020752,94.53187561035156,403.5755615234375,0.9898954629898071
441,125.1908187866211,408.04937744140625,0.9513916969299316,107.79156494140625,401.6494445800781,0.9939082860946655,94.73267364501953,406.9796447753906,0.9771348834037781
442,125.12525177001953,408.01849365234375,0.9375565052032471,108.2159423828125,401.6494445800781,0.9745745062828064,95.88765716552734,406.9796447753906,0.9664810299873352
443,124.8605728149414,407.6879577636719,0.9142906069755554,108.74579620361328,401.65667724609375,0.9282047748565674,96.65480041503906,406.9796447753906,0.8998473286628723
444,124.45342254638672,407.6879577636719,0.7706648707389832,108.74579620361328,402.48193359375,0.7857388257980347,98.150146484375,406.5099792480469,0.4913536608219147
445,124.11139678955078,407.6879577636719,0.8298832774162292,108.74579620361328,402.8037109375,0.46170803904533386,99.22183990478516,401.6275329589844,0.4694347679615021
446,123.92561340332031,407.74267578125,0.6209598183631897,109.19329833984375,403.0691223144531,0.19538012146949768,99.97505950927734,401.6275329589844,0.3322918117046356
447,123.92561340332031,407.8515930175781,0.4241317808628082,109.91057586669922,403.70367431640625,0.14205513894557953,100.77754974365234,401.4037170410156,0.4395478069782257
448,123.92561340332031,407.9543151855469,0.3323330581188202,110.29773712158203,404.3802185058594,0.12939295172691345,100.8326187133789,401.4037170410156,0.467072457075119
449,124.4715805053711,407.9543151855469,0.6103461980819702,110.29773712158203,405.147705078125,0.356162965297699,101.193115234375,401.2672119140625,0.7386700510978699
450,124.4715805053711,408.0688171386719,0.7611601948738098,110.40557861328125,405.2035217285156,0.3710886836051941,101.24871826171875,401.2672119140625,0.7135312557220459
451,124.4715805053711,408.239501953125,0.6713798642158508,110.49705505371094,405.2035217285156,0.19437319040298462,101.45842742919922,401.2672119140625,0.6351838111877441
452,124.30989074707031,408.3241882324219,0.6947115659713745,110.49705505371094,405.37457275390625,0.2932807505130768,101.53321838378906,401.6377868652344,0.6323051452636719
453,124.30989074707031,408.3241882324219,0.1273057758808136,110.45849609375,405.37457275390625,0.06632502377033234,101.53321838378906,401.6377868652344,0.2125423103570938
454,124.30989074707031,408.4100646972656,0.532234251499176,110.57928466796875,405.6482849121094,0.23630289733409882,101.5464859008789,401.6377868652344,0.633213460445404
455,124.4864273071289,408.5804443359375,0.8690021634101868,110.75971221923828,405.8269348144531,0.5556167960166931,101.8025894165039,401.6377868652344,0.896120011806488
456,124.4864273071289,408.5804443359375,0.6955392360687256,110.81163787841797,405.8269348144531,0.3087947964668274,101.82431030273438,401.6377868652344,0.9137223362922668
457,124.4864273071289,408.5804443359375,0.4830436110496521,110.81163787841797,405.9098205566406,0.1761644184589386,101.82431030273438,401.552001953125,0.5570100545883179
458,124.4864273071289,408.4902038574219,0.28240591287612915,110.88548278808594,406.10833740234375,0.10913389176130295,101.82431030273438,401.552001953125,0.47463512420654297
459,124.49542999267578,408.4902038574219,0.5539191365242004,110.88548278808594,406.10833740234375,0.16932106018066406,101.82431030273438,401.552001953125,0.7670485377311707
460,124.34529876708984,408.48114013671875,0.6793462038040161,111.07764434814453,406.10833740234375,0.2870223820209503,102.03058624267578,401.552001953125,0.8547813296318054
